name,start,end,length,mfe,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0307051.4,3792832,3796886,4054,-1579.89,27.0,75.0,46.8328,4.91514,0.22298963986186482,0.925012,0.6672422298963986,0.924595,2.48005,8.40233
FBtr0307052.4,3792832,3796886,4054,-1579.89,27.0,75.0,46.8328,4.91514,0.22298963986186482,0.925012,0.6672422298963986,0.924595,2.48005,8.40233
FBtr0077496.5,3796948,3799154,2206,-806.41,6.0,1188.0,44.1704,4.30616,1.0,0.957389,1.0,0.929562,2.62711,8.55471
FBtr0307051.5,3796948,3799154,2206,-806.41,6.0,1188.0,44.1704,4.30616,1.0,0.957389,1.0,0.929562,2.62711,8.55471
FBtr0307052.5,3796948,3799154,2206,-806.41,6.0,1188.0,44.1704,4.30616,1.0,0.957389,1.0,0.929562,2.62711,8.55471
FBtr0077496.6,3799216,3799428,212,-72.61,40.0,40.0,44.1509,1.86321,1.0,0.976415,0.0,0.960906,2.76959,9.22647
FBtr0307051.6,3799216,3799428,212,-72.61,40.0,40.0,44.1509,1.86321,1.0,0.976415,0.0,0.960906,2.76959,9.22647
FBtr0307052.6,3799216,3799428,212,-72.61,40.0,40.0,44.1509,1.86321,1.0,0.976415,0.0,0.960906,2.76959,9.22647
FBtr0077496.7,3799497,3799853,356,-112.89,26.0,36.0,45.2247,2.34661,1.0,0.929775,0.901685393258427,0.953171,2.95146,9.82331
FBtr0307051.7,3799497,3799853,356,-112.89,26.0,36.0,45.2247,2.34661,1.0,0.929775,0.901685393258427,0.953171,2.95146,9.82331
FBtr0307052.7,3799497,3799853,356,-112.89,26.0,36.0,45.2247,2.34661,1.0,0.929775,0.901685393258427,0.953171,2.95146,9.82331
FBtr0307051.9,3800207,3800231,24,-3.53,14.0,3.0,29.1667,3.0,1.0,1.0,0.0,1.0,3.253,5.33196
FBtr0307052.9,3800207,3800231,24,-3.53,14.0,3.0,29.1667,3.0,1.0,1.0,0.0,1.0,3.253,5.33196
FBtr0077496.9,3800289,3800387,98,-28.14,10.0,10.0,41.6327,1.69444,1.0,0.857143,0.0,0.995816,3.05073,8.0812
FBtr0307051.10,3800289,3800387,98,-28.14,10.0,10.0,41.6327,1.69444,1.0,0.857143,0.0,0.995816,3.05073,8.0812
FBtr0307052.10,3800289,3800387,98,-28.14,10.0,10.0,41.6327,1.69444,1.0,0.857143,0.0,0.995816,3.05073,8.0812
FBtr0077496.10,3800450,3800821,371,-138.35,52.0,43.0,47.5472,2.53506,1.0,0.894879,0.5929919137466307,0.974647,2.80711,9.36994
FBtr0307051.11,3800450,3800821,371,-138.35,52.0,43.0,47.5472,2.53506,1.0,0.894879,0.5929919137466307,0.974647,2.80711,9.36994
FBtr0307052.11,3800450,3800821,371,-138.35,52.0,43.0,47.5472,2.53506,1.0,0.894879,0.5929919137466307,0.974647,2.80711,9.36994
FBtr0077496.12,3801207,3802726,1519,-566.28,28.0,51.0,47.4391,13.5978,1.0,0.945359,0.5023041474654378,0.809508,1.78413,4.36798
FBtr0307051.13,3801207,3802726,1519,-566.28,28.0,51.0,47.4391,13.5978,1.0,0.945359,0.5023041474654378,0.809508,1.78413,4.36798
FBtr0307052.13,3801207,3802726,1519,-566.28,28.0,51.0,47.4391,13.5978,1.0,0.945359,0.5023041474654378,0.809508,1.78413,4.36798
FBtr0077497.1,3803544,3803730,186,-54.51,3538.0,3538.0,40.1075,535.71,1.0,0.978495,1.0,0.626473,0.982919,1.04805
FBtr0077497,3803544,3810671,7127,-2415.93,3538.0,34971.0,41.796,209.332,1.0,0.95482,0.6685842570506525,0.698771,1.37406,2.003
FBtr0077498.1,3805681,3806821,1140,-413.66,34971.0,34971.0,45.2105,232.58,1.0,0.967544,0.9701754385964912,0.728083,1.20904,1.71344
FBtr0077498,3805681,3808895,3214,-1223.60,34971.0,34971.0,46.7206,117.35,1.0,0.954574,0.5737398879900436,0.720545,1.55076,2.92076
FBtr0077497.2,3806968,3807056,88,-21.63,9.0,9.0,46.3636,9.22222,1.0,0.897727,0.5340909090909091,0.999989,3.26945,6.25426
FBtr0077498.2,3806968,3807056,88,-21.63,9.0,9.0,46.3636,9.22222,1.0,0.897727,0.5340909090909091,0.999989,3.26945,6.25426
FBtr0077497.3,3807132,3807461,329,-156.03,5.0,13.0,62.1884,17.5198,1.0,0.942249,0.3860182370820669,0.995237,2.26069,5.61057
FBtr0077498.3,3807132,3807461,329,-156.03,5.0,13.0,62.1884,17.5198,1.0,0.942249,0.3860182370820669,0.995237,2.26069,5.61057
FBtr0077498.4,3807524,3808895,1371,-500.89,5.0,176.0,48.0233,23.7205,1.0,0.942378,0.3559445660102115,0.74571,1.79066,3.45284
FBtr0077497.4,3807524,3810671,3147,-947.06,5.0,200.0,40.8198,11.7822,1.0,0.957102,0.5643469971401335,0.806463,1.74106,2.50027
FBtr0077515.4,3810800,3811505,705,-234.49,13.0,18.0,46.383,12.3035,1.0,0.914894,0.6652482269503546,0.688441,1.6059,3.71805
FBtr0077515,3810800,3813410,2610,-975.77,185703.0,185703.0,49.1188,123.249,1.0,0.937165,0.9095785440613027,0.709341,1.49649,2.67211
FBtr0077515.3,3811570,3812534,964,-379.44,17.0,27.0,50.1245,26.6546,1.0,0.927386,1.0,0.74999,1.53303,2.52833
FBtr0077515.2,3812594,3813221,627,-244.88,40.0,35.0,55.1834,180.231,1.0,0.958533,1.0,0.824738,1.67741,2.52862
FBtr0077515.1,3813288,3813410,122,-25.07,185703.0,185703.0,37.2131,776.902,1.0,1.0,1.0,0.71009,1.47765,1.84952
FBtr0077499,3825674,3827099,1425,-550.00,99999.0,99999.0,53.1368,168.787,0.0,0.925614,1.0,0.801662,2.01065,4.31579
FBtr0077499.1,3825674,3827099,1425,-550.00,99999.0,99999.0,53.1368,168.787,0.0,0.925614,1.0,0.801662,2.01065,4.31579
FBtr0077500,3836839,3839185,2346,-829.26,16011.0,16011.0,46.7263,62.994,0.16453537936913895,0.928815,0.7318840579710145,0.695581,1.59759,3.81804
FBtr0077500.1,3836839,3839185,2346,-829.26,16011.0,16011.0,46.7263,62.994,0.16453537936913895,0.928815,0.7318840579710145,0.695581,1.59759,3.81804
FBtr0077501.1,3862667,3862825,158,-42.89,1203.0,959.0,35.9494,647.019,1.0,0.993671,1.0,0.72693,1.1097,0.977152
FBtr0077502.1,3862667,3862825,158,-42.89,1203.0,959.0,35.9494,647.019,1.0,0.993671,1.0,0.72693,1.1097,0.977152
FBtr0077502,3862667,3867504,4837,-1872.02,1203.0,1237.0,49.7747,99.3328,1.0,0.925367,0.6927847839569982,0.680073,1.54518,3.88846
FBtr0077501,3862667,3867507,4840,-1872.02,1203.0,1237.0,49.7562,99.4336,1.0,0.925413,0.6925619834710743,0.679651,1.54358,3.88577
FBtr0334832.1,3863129,3863368,239,-71.91,29.0,30.0,46.5272,164.255,1.0,0.962343,1.0,0.655653,1.11864,1.28956
FBtr0334832,3863129,3867507,4378,-1695.35,29.0,34.0,50.6122,84.4474,1.0,0.919141,0.6601187756966651,0.6851,1.59576,4.1983
FBtr0077501.2,3863554,3864195,641,-271.58,25.0,25.0,60.312,19.3651,1.0,0.904836,0.17784711388455537,0.566949,1.14023,1.58703
FBtr0077502.2,3863554,3864195,641,-271.58,25.0,25.0,60.312,19.3651,1.0,0.904836,0.17784711388455537,0.566949,1.14023,1.58703
FBtr0334832.2,3863554,3864195,641,-271.58,25.0,25.0,60.312,19.3651,1.0,0.904836,0.17784711388455537,0.566949,1.14023,1.58703
FBtr0077501.3,3864541,3865001,460,-204.92,8.0,14.0,61.087,15.0239,1.0,0.823913,1.0,0.812961,1.51977,2.74952
FBtr0077502.3,3864541,3865001,460,-204.92,8.0,14.0,61.087,15.0239,1.0,0.823913,1.0,0.812961,1.51977,2.74952
FBtr0334832.3,3864541,3865001,460,-204.92,8.0,14.0,61.087,15.0239,1.0,0.823913,1.0,0.812961,1.51977,2.74952
FBtr0077501.4,3865060,3865432,372,-131.82,9.0,10.0,56.5054,5.51344,1.0,0.919355,1.0,0.952613,2.21816,6.13694
FBtr0077502.4,3865060,3865432,372,-131.82,9.0,10.0,56.5054,5.51344,1.0,0.919355,1.0,0.952613,2.21816,6.13694
FBtr0334832.4,3865060,3865432,372,-131.82,9.0,10.0,56.5054,5.51344,1.0,0.919355,1.0,0.952613,2.21816,6.13694
FBtr0077501.5,3865497,3865684,187,-60.38,11.0,11.0,50.8021,2.09626,1.0,0.946524,1.0,0.996332,3.09891,11.1004
FBtr0077502.5,3865497,3865684,187,-60.38,11.0,11.0,50.8021,2.09626,1.0,0.946524,1.0,0.996332,3.09891,11.1004
FBtr0334832.5,3865497,3865684,187,-60.38,11.0,11.0,50.8021,2.09626,1.0,0.946524,1.0,0.996332,3.09891,11.1004
FBtr0077501.6,3865746,3865917,171,-70.09,7.0,7.0,55.0877,1.82456,1.0,0.94152,1.0,0.974398,2.59346,9.6216
FBtr0077502.6,3865746,3865917,171,-70.09,7.0,7.0,55.0877,1.82456,1.0,0.94152,1.0,0.974398,2.59346,9.6216
FBtr0334832.6,3865746,3865917,171,-70.09,7.0,7.0,55.0877,1.82456,1.0,0.94152,1.0,0.974398,2.59346,9.6216
FBtr0077501.7,3865977,3866986,1009,-434.72,3.0,34.0,53.7364,10.6591,1.0,0.905847,0.40237859266600595,0.976954,2.71957,8.64639
FBtr0334832.7,3865977,3866986,1009,-434.72,3.0,34.0,53.7364,10.6591,1.0,0.905847,0.40237859266600595,0.976954,2.71957,8.64639
FBtr0077502.7,3865977,3867504,1527,-617.90,3.0,34.0,50.5828,46.2336,1.0,0.913556,0.46954813359528486,0.835034,2.11706,6.13253
FBtr0077501.8,3867068,3867507,439,-141.53,4.0,9.0,45.6036,52.8474,1.0,0.906606,0.5239179954441914,0.518057,0.85813,1.14544
FBtr0334832.8,3867068,3867507,439,-141.53,4.0,9.0,45.6036,52.8474,1.0,0.906606,0.5239179954441914,0.518057,0.85813,1.14544
FBtr0077504.1,3867696,3867988,292,-75.27,20743.0,20743.0,39.726,539.041,1.0,0.969178,1.0,0.371842,0.485733,0.460901
FBtr0077504,3867696,3871425,3729,-1408.86,20743.0,20743.0,46.9617,122.204,1.0,0.921963,0.8281040493429874,0.747705,1.83091,5.08205
FBtr0077504.2,3868379,3868540,161,-56.09,11.0,11.0,51.9255,164.391,1.0,0.84472,1.0,0.997193,2.92584,9.16222
FBtr0077504.3,3868603,3869061,458,-168.80,5.0,18.0,49.2576,17.3188,1.0,0.901747,1.0,0.965941,2.83739,9.43526
FBtr0077504.4,3869117,3869476,359,-150.08,4.0,16.0,53.2033,8.75487,1.0,0.908078,0.8607242339832869,0.968847,2.88258,9.87564
FBtr0077504.5,3869542,3869803,261,-87.32,30.0,30.0,50.3448,6.81992,1.0,0.977011,0.0,0.979851,2.20812,5.39562
FBtr0077504.6,3869872,3870049,177,-63.57,8.0,29.0,53.5593,5.0113,1.0,0.949153,1.0,0.945944,2.38406,7.31993
FBtr0301082.1,3870089,3870554,465,-164.27,699.0,175.0,52.6882,12.7419,1.0,0.91828,0.8344086021505376,0.851688,1.93442,4.96906
FBtr0301082,3870089,3871425,1336,-473.53,699.0,175.0,48.6228,13.1142,1.0,0.931138,0.8203592814371258,0.814626,1.83821,4.46736
FBtr0077504.7,3870124,3870554,430,-160.03,699.0,54.0,54.8372,13.2814,1.0,0.927907,0.8209302325581396,0.900744,2.03576,5.30087
FBtr0077504.8,3870621,3871425,804,-278.35,22.0,21.0,46.8408,9.53109,1.0,0.915423,0.8805970149253731,0.84548,1.89732,4.43942
FBtr0301082.2,3870621,3871425,804,-278.35,22.0,21.0,46.8408,9.53109,1.0,0.915423,0.8805970149253731,0.84548,1.89732,4.43942
FBtr0334833.2,3871270,3871869,599,-172.50,9.0,516.0,41.0017,11.9883,1.0,0.953255,1.0,0.80594,1.83012,4.11123
FBtr0334833,3871270,3872458,1188,-380.43,114423.0,114423.0,42.6094,160.898,1.0,0.930976,1.0,0.599674,1.33224,3.12177
FBtr0077514.2,3871479,3871869,390,-105.24,9.0,516.0,43.5385,12.4872,1.0,0.941026,1.0,0.860903,2.16631,5.70568
FBtr0077514,3871479,3872458,979,-320.54,114423.0,114423.0,43.9632,186.722,1.0,0.92237,1.0,0.577535,1.35988,3.5457
FBtr0077514.1,3872172,3872458,286,-98.60,114423.0,114423.0,48.7413,559.129,1.0,0.909091,1.0,0.630091,1.59162,4.05619
FBtr0334833.1,3872172,3872458,286,-98.60,114423.0,114423.0,48.7413,559.129,1.0,0.909091,1.0,0.630091,1.59162,4.05619
FBtr0290079.6,3872645,3872947,302,-95.64,3.0,94.0,41.9868,484.788,1.0,0.897351,1.0,0.949785,1.69433,2.64925
FBtr0290079,3872645,3880067,7422,-2810.98,3677.0,3677.0,45.8178,38.7873,0.7555914847749933,0.943681,1.0,0.680547,1.40495,2.61275
FBtr0077511.9,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0077512.8,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0077513.8,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0290077.9,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0290078.9,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0290080.7,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0290081.8,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0290082.8,3872659,3872947,288,-87.95,3.0,94.0,42.0139,448.042,1.0,0.892361,1.0,0.96733,1.74267,2.74481
FBtr0077513,3872659,3888824,16165,-5829.20,109026.0,3677.0,43.1092,61.757,0.7818125579956696,0.948655,0.9668419424682957,0.635586,1.25199,1.88078
FBtr0077512,3872659,3890025,17366,-6200.47,688.0,109026.0,42.8089,82.7288,0.7969019923989404,0.948635,0.9691350915582172,0.624754,1.21431,1.7917
FBtr0290080,3872659,3890031,17372,-6203.55,688.0,109026.0,42.8149,82.7549,0.7969721390743726,0.948653,0.9691457517844808,0.624703,1.21415,1.79129
FBtr0290081,3872659,3890031,17372,-6203.55,688.0,109026.0,42.8149,82.7549,0.7969721390743726,0.948653,0.9691457517844808,0.624703,1.21415,1.79129
FBtr0077511,3872659,3896108,23449,-8183.72,2407.0,109026.0,41.5719,103.86,0.8495884685914111,0.951554,0.9551366796025417,0.617943,1.19688,1.6135
FBtr0290077,3872659,3902860,30201,-10465.06,1248.0,109026.0,40.9596,113.522,0.7633522068805668,0.954505,0.9019568888447402,0.597108,1.13674,1.45906
FBtr0290078,3872659,3902860,30201,-10465.06,1248.0,109026.0,40.9596,113.522,0.7633522068805668,0.954505,0.9019568888447402,0.597108,1.13674,1.45906
FBtr0290082,3872659,3902860,30201,-10465.06,1248.0,109026.0,40.9596,113.522,0.7633522068805668,0.954505,0.9019568888447402,0.597108,1.13674,1.45906
FBtr0077511.8,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0077512.7,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0077513.7,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290077.8,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290078.8,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290079.5,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290080.6,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290081.7,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0290082.7,3873018,3873322,304,-115.26,9.0,16.0,52.5,27.1974,1.0,0.878289,1.0,0.903563,2.35751,7.23709
FBtr0077511.7,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0077512.6,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0077513.6,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290077.7,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290078.7,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290079.4,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290080.5,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290081.6,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0290082.6,3873384,3874395,1011,-443.02,5.0,104.0,55.6479,20.7676,1.0,0.88724,1.0,0.893083,2.44157,7.94656
FBtr0077511.6,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0077512.5,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0077513.5,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290077.6,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290078.6,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290079.3,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290080.4,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290081.5,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0290082.5,3874449,3875302,853,-378.33,312.0,893.0,61.0785,22.2474,1.0,0.930832,1.0,0.642821,1.37081,2.50558
FBtr0077511.5,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0077512.4,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0077513.4,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290077.5,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290078.5,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290079.2,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290080.3,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290081.4,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290082.4,3878894,3879067,173,-46.99,20.0,20.0,41.5029,5.36994,0.0,0.936416,1.0,0.897474,2.4249,5.12124
FBtr0290079.1,3879651,3880067,416,-149.07,3677.0,3677.0,49.7115,37.0601,0.0,0.939904,1.0,0.722632,1.16144,1.07215
FBtr0077511.4,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0077512.3,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0077513.3,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0290077.4,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0290078.4,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0290080.2,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0290081.3,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0290082.3,3884035,3884518,483,-205.46,33.0,111.0,57.1014,37.1159,1.0,0.910973,1.0,0.747952,1.88925,3.41869
FBtr0077513.2,3886983,3887556,573,-235.51,33.0,33.0,55.3578,27.0873,1.0,0.8726,1.0,0.730705,1.42916,2.47072
FBtr0290077.3,3886983,3887556,573,-235.51,33.0,33.0,55.3578,27.0873,1.0,0.8726,1.0,0.730705,1.42916,2.47072
FBtr0290081.2,3886983,3887556,573,-235.51,33.0,33.0,55.3578,27.0873,1.0,0.8726,1.0,0.730705,1.42916,2.47072
FBtr0290078.3,3886983,3887799,816,-313.00,4.0,33.0,53.3333,30.3419,1.0,0.889706,1.0,0.764071,1.48158,2.26084
FBtr0077513.1,3888648,3888824,176,-40.94,109026.0,31.0,41.25,482.449,1.0,0.920455,1.0,0.662727,1.15333,0.994875
FBtr0077511.3,3889430,3889784,354,-99.29,5.0,7.0,50.565,539.749,1.0,0.940678,1.0,0.581294,0.913393,0.779045
FBtr0077512.2,3889430,3889784,354,-99.29,5.0,7.0,50.565,539.749,1.0,0.940678,1.0,0.581294,0.913393,0.779045
FBtr0290080.1,3889430,3890031,601,-172.08,688.0,192.0,42.3627,405.268,1.0,0.951747,1.0,0.533879,0.800424,0.644123
FBtr0290081.1,3889430,3890031,601,-172.08,688.0,192.0,42.3627,405.268,1.0,0.951747,1.0,0.533879,0.800424,0.644123
FBtr0077512.1,3889862,3890025,163,-43.17,688.0,74.0,29.816,171.08,1.0,0.993865,1.0,0.391215,0.51735,0.343239
FBtr0077511.2,3893261,3893604,343,-162.19,4.0,12.0,59.4169,60.5277,1.0,0.924198,1.0,0.714379,1.33147,1.34753
FBtr0290077.2,3893261,3893604,343,-162.19,4.0,12.0,59.4169,60.5277,1.0,0.924198,1.0,0.714379,1.33147,1.34753
FBtr0290078.2,3893261,3893604,343,-162.19,4.0,12.0,59.4169,60.5277,1.0,0.924198,1.0,0.714379,1.33147,1.34753
FBtr0290082.2,3893261,3893604,343,-162.19,4.0,12.0,59.4169,60.5277,1.0,0.924198,1.0,0.714379,1.33147,1.34753
FBtr0077511.1,3895612,3896108,496,-151.22,2407.0,686.0,44.9194,385.165,1.0,0.959677,1.0,0.759861,1.29149,1.41459
FBtr0290077.1,3902594,3902860,266,-82.61,1248.0,118.0,38.8722,5.84874,0.0,0.924812,1.0,0.514289,0.768602,0.728654
FBtr0290078.1,3902594,3902860,266,-82.61,1248.0,118.0,38.8722,5.84874,0.0,0.924812,1.0,0.514289,0.768602,0.728654
FBtr0290082.1,3902594,3902860,266,-82.61,1248.0,118.0,38.8722,5.84874,0.0,0.924812,1.0,0.514289,0.768602,0.728654
FBtr0308125.9,3902927,3905587,2660,-678.26,6.0,39.0,29.4436,11.9261,0.30639097744360905,0.977444,0.5567669172932331,0.789159,1.48191,1.27837
FBtr0308126.10,3905523,3905587,64,-11.43,6.0,3.0,33.75,8.375,1.0,1.0,1.0,0.999453,2.58933,3.10828
FBtr0308127.10,3905523,3905587,64,-11.43,6.0,3.0,33.75,8.375,1.0,1.0,1.0,0.999453,2.58933,3.10828
FBtr0308125.8,3910988,3911336,348,-131.30,4.0,6.0,56.7241,6.80747,0.0,0.873563,0.0,0.964244,1.8912,2.45822
FBtr0308126.9,3910988,3911336,348,-131.30,4.0,6.0,56.7241,6.80747,0.0,0.873563,0.0,0.964244,1.8912,2.45822
FBtr0308127.9,3910988,3911336,348,-131.30,4.0,6.0,56.7241,6.80747,0.0,0.873563,0.0,0.964244,1.8912,2.45822
FBtr0077509,3911795,3914288,2493,-915.03,1066.0,1066.0,47.7337,6.08028,1.0,0.920578,0.4412354592860008,0.710396,1.3145,2.05521
FBtr0077509.1,3911795,3914288,2493,-915.03,1066.0,1066.0,47.7337,6.08028,1.0,0.920578,0.4412354592860008,0.710396,1.3145,2.05521
FBtr0308126.8,3914727,3915096,369,-79.35,5.0,20.0,54.3631,156.995,1.0,0.97832,0.989159891598916,0.912558,1.72768,2.05844
FBtr0308127.8,3914727,3915099,372,-81.98,5.0,20.0,54.5699,156.858,1.0,0.978495,0.989247311827957,0.913263,1.73773,2.08105
FBtr0308125.7,3916780,3917455,675,-266.82,2.0,10.0,56.8889,16.0952,1.0,0.85037,0.5481481481481482,0.710785,1.46928,3.07291
FBtr0308126.7,3916780,3917455,675,-266.82,2.0,10.0,56.8889,16.0952,1.0,0.85037,0.5481481481481482,0.710785,1.46928,3.07291
FBtr0308127.7,3916780,3917455,675,-266.82,2.0,10.0,56.8889,16.0952,1.0,0.85037,0.5481481481481482,0.710785,1.46928,3.07291
FBtr0308125.6,3917562,3919794,2232,-901.80,2.0,12.0,50.0538,5.23688,1.0,0.924283,0.546594982078853,0.872607,2.37147,8.25537
FBtr0308126.6,3917562,3919794,2232,-901.80,2.0,12.0,50.0538,5.23688,1.0,0.924283,0.546594982078853,0.872607,2.37147,8.25537
FBtr0308127.6,3917562,3919794,2232,-901.80,2.0,12.0,50.0538,5.23688,1.0,0.924283,0.546594982078853,0.872607,2.37147,8.25537
FBtr0308125.5,3929306,3929503,197,-70.19,5.0,5.0,57.0558,6.7868,1.0,0.964467,0.6751269035532995,0.998244,2.74006,8.91422
FBtr0308126.5,3929306,3929503,197,-70.19,5.0,5.0,57.0558,6.7868,1.0,0.964467,0.6751269035532995,0.998244,2.74006,8.91422
FBtr0308127.5,3929306,3929503,197,-70.19,5.0,5.0,57.0558,6.7868,1.0,0.964467,0.6751269035532995,0.998244,2.74006,8.91422
FBtr0308125.4,3929774,3930035,261,-98.95,1.0,3.0,51.4943,2.52107,1.0,0.923372,1.0,0.985061,2.83854,9.99237
FBtr0308126.4,3929774,3930035,261,-98.95,1.0,3.0,51.4943,2.52107,1.0,0.923372,1.0,0.985061,2.83854,9.99237
FBtr0308127.4,3929774,3930035,261,-98.95,1.0,3.0,51.4943,2.52107,1.0,0.923372,1.0,0.985061,2.83854,9.99237
FBtr0308125.3,3946495,3946697,202,-81.12,8.0,4.0,58.0198,41.2178,1.0,0.960396,0.39603960396039606,0.992203,2.38918,6.27975
FBtr0308126.3,3946495,3946697,202,-81.12,8.0,4.0,58.0198,41.2178,1.0,0.960396,0.39603960396039606,0.992203,2.38918,6.27975
