name,start,end,length,bestTSS,bestTSS_inside,mean_gc,mean_remap,cov_me3,cov_tfbs,cov_pol2,mean_pcons27,mean_pPcons27,mean_pPcons124
FBtr0344815,527231,527578,347,345.0,121.0,46.8012,24.1268,1.0,0.962536,1.0,0.664458,1.4525,1.50529
FBtr0344815.1,527231,527578,347,345.0,121.0,46.8012,24.1268,1.0,0.962536,1.0,0.664458,1.4525,1.50529
FBtr0344816,527670,528129,459,2.0,47.0,42.4401,19.7037,1.0,0.969499,1.0,0.648651,0.994381,0.897344
FBtr0344816.1,527670,528129,459,2.0,47.0,42.4401,19.7037,1.0,0.969499,1.0,0.648651,0.994381,0.897344
FBtr0347579.2,550296,550454,158,6.0,6.0,40.1266,159.082,1.0,0.943038,1.0,0.727627,0.787551,0.742209
FBtr0347579,550296,551010,714,2.0,698.0,46.7787,255.483,1.0,0.901961,1.0,0.71336,0.972835,0.903057
FBtr0347579.1,550538,551010,472,2.0,698.0,50.1695,236.233,1.0,0.879237,1.0,0.733174,1.0894,1.00617
FBtr0346829,553215,553739,524,849.0,849.0,42.3282,488.115,1.0,0.973282,1.0,0.699624,1.40427,1.42902
FBtr0346829.1,553215,553739,524,849.0,849.0,42.3282,488.115,1.0,0.973282,1.0,0.699624,1.40427,1.42902
FBtr0346828.1,599398,600671,1273,34.0,213.0,53.1343,19.9612,1.0,0.869599,0.9756480754124116,0.8845,2.11655,6.76103
FBtr0346828,599398,600914,1516,34.0,760.0,51.1478,20.4715,1.0,0.890501,0.9089709762532981,0.838213,2.02457,6.33631
FBtr0346828.2,600728,600914,186,5.0,760.0,44.5161,9.96237,1.0,0.897849,0.7311827956989247,0.708022,1.82609,4.95193
FBtr0340639,609178,609620,442,13.0,40.0,47.5566,103.64,1.0,0.886878,1.0,0.778525,1.53274,1.60313
FBtr0340639.1,609178,609620,442,13.0,40.0,47.5566,103.64,1.0,0.886878,1.0,0.778525,1.53274,1.60313
FBtr0344638.2,615626,616494,868,71.0,158.0,40.0922,228.79,1.0,0.952765,1.0,0.539162,0.93929,0.938833
FBtr0344638,615626,616646,1020,2018.0,2018.0,40.7647,260.447,1.0,0.95,1.0,0.590585,1.08234,1.09541
FBtr0344638.1,616570,616646,76,2018.0,2018.0,52.8947,464.329,1.0,0.907895,1.0,0.914013,2.05051,2.00061
FBtr0306918,628434,643900,15466,74917.0,74917.0,43.2445,225.875,1.0,0.941679,1.0,0.655362,1.29613,1.33929
FBtr0306918.1,628434,643900,15466,74917.0,74917.0,43.2445,225.875,1.0,0.941679,1.0,0.655362,1.29613,1.33929
FBtr0333725,628469,642303,13834,74917.0,33632.0,43.3685,226.315,1.0,0.942388,1.0,0.66681,1.31807,1.37621
FBtr0333725.1,628469,642303,13834,74917.0,33632.0,43.3685,226.315,1.0,0.942388,1.0,0.66681,1.31807,1.37621
FBtr0308776.2,637485,637689,204,173.0,70.0,53.4314,56.0098,1.0,0.857843,1.0,0.952343,1.45749,1.36565
FBtr0308775.2,637485,637813,328,220.0,351.0,53.9024,61.6128,1.0,0.868902,1.0,0.664262,0.969216,0.962448
FBtr0308776,637485,638041,556,1070.0,351.0,48.2734,57.2662,1.0,0.874101,1.0,0.723417,1.33412,1.3094
FBtr0308775,637485,638568,1083,7.0,1070.0,47.5716,52.291,1.0,0.891043,1.0,0.663933,1.28241,1.32788
FBtr0308776.1,637747,638041,294,1070.0,220.0,44.6259,46.9796,1.0,0.870748,1.0,0.667187,1.47019,1.47967
FBtr0308775.1,638130,638568,438,7.0,357.0,47.5342,50.2603,1.0,0.924658,1.0,0.576651,1.15957,1.29313
FBtr0333724,639713,642332,2619,33632.0,33632.0,41.7411,329.403,1.0,0.962581,1.0,0.725569,1.63467,2.06973
FBtr0333724.1,639713,642332,2619,33632.0,33632.0,41.7411,329.403,1.0,0.962581,1.0,0.725569,1.63467,2.06973
FBtr0340640,705329,705723,394,4.0,4.0,50.203,112.703,1.0,0.888325,1.0,0.720277,1.17614,1.30434
FBtr0340640.1,705329,705723,394,4.0,4.0,50.203,112.703,1.0,0.888325,1.0,0.720277,1.17614,1.30434
FBtr0345857,714215,714530,315,4.0,5.0,56.5079,49.7714,1.0,0.84127,1.0,0.776343,1.1457,1.18877
FBtr0345857.1,714215,714530,315,4.0,5.0,56.5079,49.7714,1.0,0.84127,1.0,0.776343,1.1457,1.18877
FBtr0331772.2,737051,737350,299,249.0,11.0,38.0602,18.3813,1.0,0.956522,1.0,0.0478963,0.011709,-0.0409933
FBtr0331772,737051,737479,428,985.0,985.0,37.6636,15.2173,1.0,0.962617,1.0,0.0451425,0.0354813,-0.023514
FBtr0331773,737051,737479,428,985.0,985.0,37.6636,15.2173,1.0,0.962617,1.0,0.0451425,0.0354813,-0.023514
FBtr0331773.1,737051,737479,428,985.0,985.0,37.6636,15.2173,1.0,0.962617,1.0,0.0451425,0.0354813,-0.023514
FBtr0331772.1,737429,737479,50,985.0,985.0,33.2,6.54,1.0,1.0,1.0,0.05166,0.12906,0.08946
FBtr0340687,813299,814487,1188,9.0,752.0,47.2222,180.703,1.0,0.89899,0.8265993265993266,0.677976,1.32501,1.38391
FBtr0340687.1,813299,814487,1188,9.0,752.0,47.2222,180.703,1.0,0.89899,0.8265993265993266,0.677976,1.32501,1.38391
FBtr0332751,820758,821512,754,441.0,120.0,44.5623,187.902,1.0,0.953581,1.0,0.662398,1.17469,1.15705
FBtr0332751.1,820758,821512,754,441.0,120.0,44.5623,187.902,1.0,0.953581,1.0,0.662398,1.17469,1.15705
FBtr0345081.6,826719,826885,166,135.0,63.0,32.1687,39.3133,1.0,0.981928,1.0,0.933301,1.8166,1.82228
FBtr0345082.6,826719,826885,166,135.0,63.0,32.1687,39.3133,1.0,0.981928,1.0,0.933301,1.8166,1.82228
FBtr0345083.7,826719,826885,166,135.0,63.0,32.1687,39.3133,1.0,0.981928,1.0,0.933301,1.8166,1.82228
FBtr0345081,826719,829886,3167,522.0,522.0,44.73,26.0309,1.0,0.907168,1.0,0.822286,2.55871,7.38708
FBtr0345082,826719,829992,3273,1891.0,522.0,44.5524,25.9638,1.0,0.90773,1.0,0.817975,2.56112,7.32883
FBtr0345083,826719,830190,3471,222.0,1891.0,44.9265,25.7715,1.0,0.908672,1.0,0.819183,2.59413,7.50895
FBtr0345081.5,826945,827001,56,135.0,135.0,36.7857,15.3571,1.0,0.946429,1.0,0.920143,1.27088,1.21836
FBtr0345082.5,826945,827001,56,135.0,135.0,36.7857,15.3571,1.0,0.946429,1.0,0.920143,1.27088,1.21836
FBtr0345083.6,826945,827001,56,135.0,135.0,36.7857,15.3571,1.0,0.946429,1.0,0.920143,1.27088,1.21836
FBtr0345081.4,827181,827236,55,22.0,14.0,34.5455,2.0,1.0,1.0,1.0,0.189673,0.488164,0.670182
FBtr0345082.4,827181,827236,55,22.0,14.0,34.5455,2.0,1.0,1.0,1.0,0.189673,0.488164,0.670182
FBtr0345083.5,827181,827236,55,22.0,14.0,34.5455,2.0,1.0,1.0,1.0,0.189673,0.488164,0.670182
FBtr0345081.3,827422,827469,47,34.0,21.0,42.5532,1.0,1.0,1.0,1.0,0.385447,0.959872,1.15813
FBtr0345082.3,827422,827469,47,34.0,21.0,42.5532,1.0,1.0,1.0,1.0,0.385447,0.959872,1.15813
FBtr0345083.4,827422,827469,47,34.0,21.0,42.5532,1.0,1.0,1.0,1.0,0.385447,0.959872,1.15813
FBtr0345081.2,827645,827697,52,49.0,57.0,34.2308,3.44231,1.0,1.0,1.0,0.332827,0.785462,0.913365
FBtr0345082.2,827645,827697,52,49.0,57.0,34.2308,3.44231,1.0,1.0,1.0,0.332827,0.785462,0.913365
FBtr0345083.3,827645,827697,52,49.0,57.0,34.2308,3.44231,1.0,1.0,1.0,0.332827,0.785462,0.913365
FBtr0345083.2,827876,829851,1975,522.0,522.0,53.5291,33.2602,1.0,0.87038,1.0,0.955325,3.18102,10.7476
FBtr0345081.1,827876,829886,2010,522.0,522.0,53.1244,33.1841,1.0,0.871642,1.0,0.946175,3.1492,10.6014
FBtr0345082.1,827876,829992,2116,1891.0,522.0,52.4291,32.7219,1.0,0.873819,1.0,0.933301,3.12336,10.3503
FBtr0345083.1,830033,830190,157,222.0,1891.0,55.5414,24.3121,1.0,0.904459,1.0,0.984803,3.74071,12.447
FBtr0347478.1,901887,902047,160,61.0,53.0,45.625,11.0188,1.0,0.975,0.03125,0.803425,1.39587,1.37161
FBtr0347478,901887,902396,509,61.0,53.0,38.7426,4.90177,1.0,0.962672,0.6954813359528488,0.539495,0.832566,0.70964
FBtr0347478.2,902115,902396,281,8.0,6.0,35.3737,2.0,1.0,0.960854,1.0,0.307509,0.412847,0.234897
FBtr0346830,961768,962471,703,106.0,40.0,46.4296,4.36852,1.0,0.924609,0.44096728307254623,0.711582,1.42709,1.35792
FBtr0346830.1,961768,962471,703,106.0,40.0,46.4296,4.36852,1.0,0.924609,0.44096728307254623,0.711582,1.42709,1.35792
FBtr0346831,962755,963099,344,95.0,95.0,47.8488,16.4564,1.0,0.901163,0.875,0.716814,1.73694,1.98437
FBtr0346831.1,962755,963099,344,95.0,95.0,47.8488,16.4564,1.0,0.901163,0.875,0.716814,1.73694,1.98437
FBtr0346832.1,1001026,1001138,112,209.0,6.0,35.1786,130.473,1.0,0.973214,1.0,0.202991,0.287705,-0.049375
FBtr0346832,1001026,1002195,1169,209.0,24.0,38.6313,50.4097,1.0,0.929855,1.0,0.603711,1.12093,0.943784
FBtr0346832.2,1001211,1002195,984,4.0,24.0,39.6951,18.8963,1.0,0.922764,1.0,0.688618,1.29102,1.14165
FBtr0346566,1235471,1235702,231,5.0,11.0,39.3074,122.896,1.0,0.965368,0.0,0.798009,1.36442,1.33077
FBtr0346566.1,1235471,1235702,231,5.0,11.0,39.3074,122.896,1.0,0.965368,0.0,0.798009,1.36442,1.33077
FBtr0345041.2,1322876,1323601,725,10.0,4563.0,42.2069,253.89,1.0,0.926897,1.0,0.57135,0.854112,0.726655
FBtr0345041,1322876,1324221,1345,10.0,4563.0,42.6766,268.791,1.0,0.947212,0.8884758364312267,0.536769,0.801954,0.7386
FBtr0345041.1,1323914,1324221,307,10.0,9.0,45.9935,190.792,1.0,0.944625,1.0,0.629691,1.05238,1.05745
FBtr0343630.2,1460702,1462271,1569,10.0,19.0,47.8266,27.2865,1.0,0.939452,0.4474187380497132,0.640615,1.35447,1.41196
FBtr0343630,1460702,1462801,2099,5.0,19.0,47.6036,37.5359,1.0,0.944736,0.37255836112434493,0.679484,1.53724,1.67305
FBtr0343630.1,1462387,1462801,414,5.0,10.0,46.4251,63.087,1.0,0.92029,0.0,0.770476,2.09325,2.46573
FBtr0321280,1488738,1488831,93,2161.0,2161.0,58.4946,550.333,1.0,0.967742,0.5161290322580645,0.436194,0.914742,0.345677
FBtr0321280.1,1488738,1488831,93,2161.0,2161.0,58.4946,550.333,1.0,0.967742,0.5161290322580645,0.436194,0.914742,0.345677
FBtr0346833,1494498,1495119,621,2574.0,1117.0,49.8551,34.1868,1.0,0.901771,1.0,0.613802,1.38723,2.93012
FBtr0346833.1,1494498,1495119,621,2574.0,1117.0,49.8551,34.1868,1.0,0.901771,1.0,0.613802,1.38723,2.93012
FBtr0346835,1549447,1549900,453,108.0,166.0,47.2406,282.369,1.0,0.944812,1.0,0.405099,0.486985,1.08761
FBtr0346835.1,1549447,1549900,453,108.0,166.0,47.2406,282.369,1.0,0.944812,1.0,0.405099,0.486985,1.08761
FBtr0346836,1617484,1618190,706,58.0,3850.0,53.8244,396.04,1.0,0.936261,1.0,0.83672,2.23316,6.21782
FBtr0346836.1,1617484,1618190,706,58.0,3850.0,53.8244,396.04,1.0,0.936261,1.0,0.83672,2.23316,6.21782
FBtr0346837,1648627,1649093,466,137.0,35211.0,51.1159,119.811,1.0,0.927039,0.17167381974248927,0.659309,1.12855,1.26083
FBtr0346837.1,1648627,1649093,466,137.0,35211.0,51.1159,119.811,1.0,0.927039,0.17167381974248927,0.659309,1.12855,1.26083
FBtr0346838.2,1648627,1649093,466,137.0,35211.0,51.1159,119.811,1.0,0.927039,0.17167381974248927,0.659309,1.12855,1.26083
FBtr0346838,1648627,1649699,1072,5.0,35211.0,50.4291,115.005,1.0,0.914179,0.4468283582089552,0.7543,1.54408,2.48275
FBtr0346838.1,1649177,1649699,522,5.0,3368.0,50.5747,57.4061,1.0,0.89272,0.764367816091954,0.819718,1.89711,3.71639
FBtr0300232.5,1666287,1666367,80,23.0,23.0,25.75,11.9375,1.0,1.0,1.0,0.317512,0.50835,0.596362
FBtr0300232,1666287,1667307,1020,1203.0,1203.0,33.2745,16.9686,1.0,0.97549,1.0,0.52518,1.17306,1.50758
FBtr0300232.4,1666553,1666596,43,15.0,7.0,43.2558,11.4186,1.0,0.906977,1.0,0.177744,0.147395,-0.00260465
FBtr0300232.3,1666781,1666829,48,17.0,17.0,40.0,12.0,1.0,0.979167,1.0,0.0781667,0.149583,0.166312
FBtr0300232.2,1667001,1667041,40,26.0,5.0,40.5,9.25,1.0,0.925,1.0,0.136,0.41555,0.4274
FBtr0300232.1,1667097,1667307,210,1203.0,1203.0,36.5714,25.2667,1.0,0.947619,1.0,0.806305,1.93214,2.33804
FBtr0339807,1773604,1775108,1504,148.0,2834.0,53.2713,116.364,1.0,0.928191,1.0,0.85912,2.2607,7.75579
FBtr0339807.1,1773604,1775108,1504,148.0,2834.0,53.2713,116.364,1.0,0.928191,1.0,0.85912,2.2607,7.75579
FBtr0346858,1784394,1784800,406,119.0,119.0,46.798,140.057,1.0,0.931034,0.49261083743842365,0.893384,1.41388,1.69539
FBtr0346858.1,1784394,1784800,406,119.0,119.0,46.798,140.057,1.0,0.931034,0.49261083743842365,0.893384,1.41388,1.69539
FBtr0347407,1796853,1797272,419,35.0,250.0,52.9356,19.0048,1.0,0.837709,1.0,0.781093,1.83293,4.42314
FBtr0347407.1,1796853,1797272,419,35.0,250.0,52.9356,19.0048,1.0,0.837709,1.0,0.781093,1.83293,4.42314
FBtr0346434,1806042,1806932,890,1402.0,1402.0,47.6629,23.4899,1.0,0.949438,0.7584269662921348,0.856721,1.91714,3.23345
FBtr0346434.1,1806042,1806932,890,1402.0,1402.0,47.6629,23.4899,1.0,0.949438,0.7584269662921348,0.856721,1.91714,3.23345
FBtr0346433,1807545,1807855,310,2.0,157.0,50.0,16.829,1.0,0.93871,0.0,0.796655,1.61764,1.69868
FBtr0346433.1,1807545,1807855,310,2.0,157.0,50.0,16.829,1.0,0.93871,0.0,0.796655,1.61764,1.69868
FBtr0346848,1927622,1928152,530,2.0,8.0,52.4151,46.2151,0.30566037735849055,0.933962,0.39622641509433965,0.686266,1.69615,1.89752
FBtr0346848.1,1927622,1928152,530,2.0,8.0,52.4151,46.2151,0.30566037735849055,0.933962,0.39622641509433965,0.686266,1.69615,1.89752
FBtr0340686,1939241,1940458,1217,9.0,21.0,40.378,145.691,0.37387017255546423,0.95645,0.49958915365653245,0.740767,1.37494,1.31044
FBtr0340686.1,1939241,1940458,1217,9.0,21.0,40.378,145.691,0.37387017255546423,0.95645,0.49958915365653245,0.740767,1.37494,1.31044
FBtr0346849,1963142,1964285,1143,149.0,44368.0,44.8469,392.09,1.0,0.937008,1.0,0.383433,0.730177,0.685565
FBtr0346849.1,1963142,1964285,1143,149.0,44368.0,44.8469,392.09,1.0,0.937008,1.0,0.383433,0.730177,0.685565
FBtr0346850,1963212,1963700,488,115.0,68.0,52.2541,364.209,1.0,0.893443,1.0,0.637676,1.28313,1.34156
FBtr0346850.1,1963212,1963700,488,115.0,68.0,52.2541,364.209,1.0,0.893443,1.0,0.637676,1.28313,1.34156
FBtr0340685,2008721,2010751,2030,46.0,23.0,44.2365,33.6335,0.5330049261083744,0.917734,0.5192118226600986,0.684678,1.37781,1.3073
FBtr0340685.1,2008721,2010751,2030,46.0,23.0,44.2365,33.6335,0.5330049261083744,0.917734,0.5192118226600986,0.684678,1.37781,1.3073
FBtr0340684,2010148,2010751,603,46.0,19.0,49.2537,8.04902,1.0,0.923715,0.8275290215588723,0.626245,1.16561,1.082
FBtr0340684.1,2010148,2010751,603,46.0,19.0,49.2537,8.04902,1.0,0.923715,0.8275290215588723,0.626245,1.16561,1.082
FBtr0309034.1,2088165,2088298,133,4978.0,4978.0,54.2857,330.489,1.0,0.842105,1.0,0.850474,1.63152,1.83663
FBtr0309034,2088165,2089626,1461,4978.0,4978.0,37.5222,121.933,1.0,0.952088,0.863791923340178,0.834949,1.84523,2.11215
FBtr0304032.1,2088252,2089139,887,4978.0,3804.0,35.8737,110.635,1.0,0.941375,0.7756482525366404,0.858539,1.92761,2.33154
FBtr0304032,2088252,2089626,1374,4978.0,3804.0,36.2445,111.144,1.0,0.952693,0.8551673944687045,0.83886,1.87019,2.14257
FBtr0304033,2088252,2089626,1374,4978.0,3804.0,36.2445,111.144,1.0,0.952693,0.8551673944687045,0.83886,1.87019,2.14257
FBtr0304033.1,2088252,2089626,1374,4978.0,3804.0,36.2445,111.144,1.0,0.952693,0.8551673944687045,0.83886,1.87019,2.14257
FBtr0309034.2,2089065,2089626,561,6.0,21.0,37.8253,76.6649,1.0,0.967914,1.0,0.805989,1.68392,1.70604
FBtr0304032.2,2089195,2089626,431,11.0,18.0,36.9374,91.9304,1.0,0.988399,1.0,0.795696,1.7936,1.82406
FBtr0346823.1,2118497,2118721,224,24.0,5.0,38.6607,51.2991,1.0,0.946429,1.0,0.979134,2.20765,2.36039
FBtr0346823,2118497,2119567,1070,24.0,29.0,43.8505,80.0804,1.0,0.93271,0.9542056074766355,0.809421,1.79184,2.283
FBtr0346823.2,2118782,2119567,785,4.0,29.0,45.8089,56.9554,1.0,0.928662,0.9375796178343949,0.76779,1.70696,2.31689
FBtr0346851,2267721,2268560,839,8.0,8514.0,45.9356,4.56853,1.0,0.957092,0.7437425506555423,0.363762,0.4583,0.471056
FBtr0346851.1,2267721,2268560,839,8.0,8514.0,45.9356,4.56853,1.0,0.957092,0.7437425506555423,0.363762,0.4583,0.471056
FBtr0345878,2317130,2317600,470,1.0,43.0,36.383,3.70426,1.0,0.957447,0.28297872340425534,0.572366,0.987898,0.715543
FBtr0345878.1,2317130,2317600,470,1.0,43.0,36.383,3.70426,1.0,0.957447,0.28297872340425534,0.572366,0.987898,0.715543
FBtr0345877,2319385,2319919,534,3.0,6.0,43.5206,19.588,1.0,0.93633,0.30711610486891383,0.865215,1.30669,1.19451
FBtr0345877.1,2319385,2319919,534,3.0,6.0,43.5206,19.588,1.0,0.93633,0.30711610486891383,0.865215,1.30669,1.19451
FBtr0345876,2503788,2504397,609,165.0,111.0,35.9934,129.808,1.0,0.945813,1.0,0.613153,1.09296,0.915443
FBtr0345876.1,2503788,2504397,609,165.0,111.0,35.9934,129.808,1.0,0.945813,1.0,0.613153,1.09296,0.915443
FBtr0345045.1,2517160,2517303,143,10.0,10.0,50.4895,28.049,1.0,0.853147,1.0,0.619916,0.868552,0.72828
FBtr0345045,2517160,2518402,1242,10.0,17.0,42.2866,51.1982,1.0,0.950081,1.0,0.620387,1.04608,0.92349
FBtr0345045.2,2517603,2518169,566,5.0,7.0,45.3357,62.2032,1.0,0.95053,1.0,0.73858,1.41595,1.27051
FBtr0345045.3,2518300,2518402,102,6.0,14.0,42.3529,4.84314,1.0,0.990196,1.0,0.814716,1.08109,1.0423
FBtr0347100,2621720,2622629,909,104.0,104.0,44.8845,37.2112,0.7238723872387238,0.931793,1.0,0.498899,0.799447,0.710899
FBtr0347100.1,2621720,2622629,909,104.0,104.0,44.8845,37.2112,0.7238723872387238,0.931793,1.0,0.498899,0.799447,0.710899
FBtr0347099,2628040,2629018,978,28.0,67.0,45.7873,16.3415,1.0,0.93865,0.4396728016359918,0.63772,1.27056,1.19301
FBtr0347099.1,2628040,2629018,978,28.0,67.0,45.7873,16.3415,1.0,0.93865,0.4396728016359918,0.63772,1.27056,1.19301
FBtr0346391,2629833,2630693,860,47.0,140151.0,47.2093,85.8105,1.0,0.937209,0.3023255813953488,0.726559,1.41327,1.32895
FBtr0346391.1,2629833,2630693,860,47.0,140151.0,47.2093,85.8105,1.0,0.937209,0.3023255813953488,0.726559,1.41327,1.32895
FBtr0340667,2882813,2883400,587,3.0,15.0,46.0988,16.1227,1.0,0.960818,0.6201022146507666,0.583155,1.04566,1.00434
FBtr0340667.1,2882813,2883400,587,3.0,15.0,46.0988,16.1227,1.0,0.960818,0.6201022146507666,0.583155,1.04566,1.00434
FBtr0340666.2,2975517,2976068,551,10.0,10.0,45.8802,190.878,1.0,0.952813,0.7658802177858439,0.63077,1.06881,1.07463
FBtr0340666,2975517,2976203,686,92.0,10.0,43.7026,170.29,1.0,0.959184,0.7871720116618076,0.607496,0.979157,0.946235
FBtr0340666.1,2976126,2976203,77,92.0,3.0,39.7403,36.5455,1.0,0.961039,0.7792207792207793,0.43287,0.562961,0.22661
FBtr0346840,3137598,3138012,414,3.0,20.0,48.744,11.7271,1.0,0.913043,0.821256038647343,0.709664,0.978693,0.952324
FBtr0346840.1,3137598,3138012,414,3.0,20.0,48.744,11.7271,1.0,0.913043,0.821256038647343,0.709664,0.978693,0.952324
FBtr0346079,3244905,3245340,435,284.0,202.0,46.4368,74.4023,1.0,0.868966,0.5195402298850574,0.618228,1.2926,1.46051
FBtr0346079.1,3244905,3245340,435,284.0,202.0,46.4368,74.4023,1.0,0.868966,0.5195402298850574,0.618228,1.2926,1.46051
FBtr0345875,3244995,3245340,345,284.0,202.0,46.087,73.0725,1.0,0.84058,0.39420289855072466,0.698478,1.53058,1.76161
FBtr0345875.1,3244995,3245340,345,284.0,202.0,46.087,73.0725,1.0,0.84058,0.39420289855072466,0.698478,1.53058,1.76161
FBtr0309982,3249339,3252400,3061,9080.0,9080.0,37.8765,349.315,1.0,0.952957,1.0,0.51007,0.991225,1.35375
FBtr0309982.1,3249339,3252400,3061,9080.0,9080.0,37.8765,349.315,1.0,0.952957,1.0,0.51007,0.991225,1.35375
FBtr0344727,3249589,3254504,4915,2690.0,3307.0,39.1658,193.179,1.0,0.955646,0.9572736520854527,0.536515,1.02369,1.18963
FBtr0344727.1,3249589,3254504,4915,2690.0,3307.0,39.1658,193.179,1.0,0.955646,0.9572736520854527,0.536515,1.02369,1.18963
FBtr0347118,3250593,3251002,409,3307.0,3307.0,43.6186,388.355,1.0,0.943765,1.0,0.72191,1.55641,1.68962
FBtr0347118.1,3250593,3251002,409,3307.0,3307.0,43.6186,388.355,1.0,0.943765,1.0,0.72191,1.55641,1.68962
FBtr0345822,3329280,3329597,317,2.0,4.0,52.8076,13.5741,1.0,0.949527,1.0,0.7377,1.04268,0.995789
FBtr0345822.1,3329280,3329597,317,2.0,4.0,52.8076,13.5741,1.0,0.949527,1.0,0.7377,1.04268,0.995789
FBtr0346556,3394087,3394607,520,310.0,310.0,40.6923,245.127,1.0,0.975,1.0,0.908467,1.78722,2.09416
FBtr0346556.1,3394087,3394607,520,310.0,310.0,40.6923,245.127,1.0,0.975,1.0,0.908467,1.78722,2.09416
FBtr0344345,3522849,3523620,771,3.0,29.0,37.406,1.14208,1.0,0.959792,1.0,0.720951,1.38649,1.28633
FBtr0344345.1,3522849,3523620,771,3.0,29.0,37.406,1.14208,1.0,0.959792,1.0,0.720951,1.38649,1.28633
FBtr0346841,3555630,3556299,669,2901.0,76.0,41.9731,127.0,1.0,0.96562,1.0,0.741384,1.43533,1.45596
FBtr0346841.1,3555630,3556299,669,2901.0,76.0,41.9731,127.0,1.0,0.96562,1.0,0.741384,1.43533,1.45596
FBtr0309509.1,3688785,3688901,116,108.0,60.0,34.3103,1.93103,1.0,1.0,1.0,0.176052,0.167612,0.0349138
FBtr0309508,3688785,3689409,624,108.0,515.0,43.5897,8.27885,1.0,0.913462,0.3894230769230769,0.633673,1.27462,1.33527
FBtr0309508.1,3688785,3689409,624,108.0,515.0,43.5897,8.27885,1.0,0.913462,0.3894230769230769,0.633673,1.27462,1.33527
FBtr0309509,3688785,3689409,624,108.0,515.0,43.5897,8.27885,1.0,0.913462,0.3894230769230769,0.633673,1.27462,1.33527
FBtr0309509.2,3689046,3689409,363,6.0,6.0,46.6667,11.8292,1.0,0.898072,0.0,0.773118,1.79511,1.97484
FBtr0309510,3693751,3694227,476,198.0,3.0,48.3613,21.4307,1.0,0.930672,1.0,0.741166,1.4693,1.38662
FBtr0309510.1,3693751,3694227,476,198.0,3.0,48.3613,21.4307,1.0,0.930672,1.0,0.741166,1.4693,1.38662
FBtr0346406,3708562,3708997,435,38.0,38.0,37.0575,7.89646,1.0,0.983908,0.6229885057471264,0.7558,1.55799,1.64293
FBtr0346406.1,3708562,3708997,435,38.0,38.0,37.0575,7.89646,1.0,0.983908,0.6229885057471264,0.7558,1.55799,1.64293
FBtr0333283.3,3814697,3814880,183,1.0,4.0,29.6175,406.672,1.0,0.956284,1.0,0.0191803,0.0250328,-0.227142
FBtr0333283,3814697,3815240,543,861.0,861.0,36.8692,168.681,1.0,0.952118,1.0,0.0131768,-0.0102339,-0.179746
FBtr0333283.2,3814935,3815123,188,17.0,9.0,44.7872,24.3191,1.0,0.920213,1.0,0.00498936,-0.0706543,-0.142745
FBtr0333283.1,3815188,3815240,52,861.0,861.0,33.0769,9.15385,1.0,1.0,1.0,0.0167308,-0.11075,-0.290308
FBtr0344306.2,3815441,3815541,100,5.0,2.0,36.6,2.68,1.0,1.0,1.0,0.08851,0.12021,-0.11059
FBtr0344306,3815441,3815758,317,11.0,9.0,40.8833,7.12303,1.0,0.977918,1.0,0.147539,0.238773,0.101719
FBtr0344306.1,3815596,3815758,162,11.0,9.0,45.5556,9.90123,1.0,0.962963,1.0,0.229222,0.322858,0.205358
FBtr0345821,3863703,3864424,721,67.0,12.0,49.4036,34.484,0.0,0.934813,0.5256588072122053,0.770663,1.71199,1.82147
FBtr0345821.1,3863703,3864424,721,67.0,12.0,49.4036,34.484,0.0,0.934813,0.5256588072122053,0.770663,1.71199,1.82147
FBtr0333143.2,3884480,3884678,198,10.0,3.0,38.6869,9.20202,0.0,0.974747,0.40404040404040403,0.0167879,0.0728384,-0.00172222
FBtr0333143,3884480,3884801,321,1289.0,19.0,35.8879,9.15423,0.0,0.959502,0.24922118380062305,0.0158816,0.0918318,-0.0123302
FBtr0345869,3891645,3891963,318,46.0,46.0,50.1258,42.1258,0.0,0.871069,0.6477987421383647,0.719934,1.48685,1.82711
FBtr0345869.1,3891645,3891963,318,46.0,46.0,50.1258,42.1258,0.0,0.871069,0.6477987421383647,0.719934,1.48685,1.82711
FBtr0073162,3934717,3935992,1275,15.0,15541.0,42.0549,107.313,1.0,0.941961,0.2823529411764706,0.68068,1.11223,0.987226
FBtr0073162.1,3934717,3935992,1275,15.0,15541.0,42.0549,107.313,1.0,0.941961,0.2823529411764706,0.68068,1.11223,0.987226
FBtr0333133.1,3940518,3940710,192,42.0,40.0,36.1458,342.401,1.0,0.958333,1.0,0.588474,0.883266,0.635891
FBtr0333133,3940518,3941301,783,42.0,86.0,32.4138,213.186,1.0,0.968072,1.0,0.512922,1.13656,1.56876
FBtr0333133.2,3941111,3941301,190,86.0,86.0,47.7895,8.18421,1.0,0.884211,1.0,0.930984,2.52765,5.17708
FBtr0344314.2,4034029,4034546,517,24.0,6.0,45.4932,1.65314,1.0,0.88588,0.0,0.830807,1.53413,2.80725
FBtr0344314,4034029,4034750,721,2.0,24.0,45.4092,1.64767,1.0,0.911234,0.18862690707350901,0.805574,1.49246,2.87224
